order_id,Month_wise,year_wise,Ship Date,sum_sales,total_profit,Category,Sub-Category,State/Province,Region
US-2019-135881,May,2019,2019-05-27,17.96,5.837,Office Supplies,Binders,New York,East
US-2019-150301,July,2019,2019-07-10,63.882,10.647,Furniture,Chairs,New York,East
US-2019-113271,July,2019,2019-07-14,14.304,4.6488,Office Supplies,Binders,California,West
US-2019-129924,July,2019,2019-07-17,698.352,-17.4588,Furniture,Tables,California,West
US-2019-104178,August,2019,2019-08-29,48.84,13.1868,Office Supplies,Storage,California,West
US-2019-113362,September,2019,2019-09-19,449.15,8.983,Office Supplies,Storage,New York,East
US-2019-131947,September,2019,2019-09-22,55.92,16.776,Technology,Accessories,Oregon,West
US-2019-132787,September,2019,2019-09-23,92.52,24.9804,Office Supplies,Storage,Washington,West
US-2019-133704,September,2019,2019-09-26,43.92,11.8584,Office Supplies,Appliances,California,West
US-2019-147900,September,2019,2019-09-28,28.8,10.08,Office Supplies,Paper,Ohio,East
US-2019-161032,November,2019,2019-11-23,392.94,43.2234,Furniture,Chairs,Wisconsin,Central
US-2019-133949,December,2019,2019-12-31,475.944,59.493,Technology,Phones,Nevada,West
US-2020-134026,April,2020,2020-05-02,831.936,-114.3912,Furniture,Chairs,Tennessee,South
US-2020-124044,July,2020,2020-07-26,10.512,3.6792,Office Supplies,Binders,New York,East
US-2020-105102,September,2020,2020-09-19,46.384,1.1596,Furniture,Bookcases,New York,East
US-2020-137008,October,2020,2020-10-08,51.12,23.004,Office Supplies,Envelopes,New Jersey,East
US-2021-111213,April,2021,2021-04-05,63.84,18.5136,Office Supplies,Supplies,New York,East
US-2021-112102,April,2021,2021-04-16,343.92,75.6624,Furniture,Tables,Virginia,South
US-2021-132423,April,2021,2021-04-19,33.488,5.8604,Office Supplies,Art,Texas,Central
US-2021-128818,May,2021,2021-05-11,44.4,22.2,Office Supplies,Labels,New York,East
US-2021-153577,June,2021,2021-07-01,37.464,12.1758,Office Supplies,Paper,Illinois,Central
US-2021-136329,July,2021,2021-07-13,165.28,14.8752,Furniture,Furnishings,New York,East
US-2021-141957,July,2021,2021-07-21,166.176,12.8732,Office Supplies,Storage,Ohio,East
US-2021-137743,July,2021,2021-08-04,9.248,3.1212,Office Supplies,Labels,Illinois,Central
US-2021-121013,September,2021,2021-09-10,25.06,11.7782,Office Supplies,Labels,Virginia,South
US-2021-139409,September,2021,2021-09-07,43.6,12.208,Technology,Phones,New York,East
US-2021-132577,November,2021,2021-11-27,24.032,-0.6008,Technology,Accessories,Texas,Central
US-2021-101168,December,2021,2022-01-01,21.12,6.5472,Furniture,Furnishings,New Hampshire,East
US-2021-116729,December,2021,2021-12-28,254.24,76.272,Technology,Accessories,California,West
US-2022-131849,June,2022,2022-06-10,4.95,2.178,Furniture,Furnishings,California,West
US-2022-117436,June,2022,2022-06-14,10.36,5.0764,Office Supplies,Binders,Connecticut,East
US-2022-133235,August,2022,2022-08-04,271.96,16.9975,Technology,Phones,North Carolina,South
US-2022-167542,August,2022,2022-08-20,17.544,5.9211,Office Supplies,Labels,Pennsylvania,East
US-2022-166093,August,2022,2022-08-24,540.57,140.5482,Office Supplies,Storage,California,West
US-2022-124779,September,2022,2022-09-11,20.736,7.2576,Office Supplies,Paper,Texas,Central
US-2022-143035,October,2022,2022-10-05,371.97,66.9546,Technology,Accessories,New York,East
US-2022-110646,October,2022,2022-10-31,118.65,19.775,Technology,Phones,Pennsylvania,East
US-2022-157896,November,2022,2022-11-16,146.82,73.41,Office Supplies,Paper,New York,East
US-2022-138380,December,2022,2022-12-25,1000.02,290.0058,Office Supplies,Storage,California,West
US-2022-163510,December,2022,2022-12-28,95.94,9.594,Office Supplies,Storage,Kentucky,South
US-2019-167927,January,2019,2019-01-26,287.67,34.884299999999996,Furniture,Furnishings,Michigan,Central
US-2019-133354,February,2019,2019-02-24,19.44,9.3312,Office Supplies,Paper,California,West
US-2019-163223,March,2019,2019-03-25,3499.93,909.9818,Technology,Phones,Virginia,South
US-2019-128237,March,2019,2019-03-30,45.48,15.918,Technology,Accessories,California,West
US-2019-169460,April,2019,2019-04-21,76.14,26.649,Furniture,Furnishings,California,West
US-2019-164224,May,2019,2019-05-20,15.936,5.7768,Office Supplies,Paper,Ohio,East
US-2019-160444,July,2019,2019-07-05,502.2,-79.3332,Office Supplies,Storage,Texas,Central
US-2019-156216,September,2019,2019-09-17,18.648,-12.432,Office Supplies,Binders,North Carolina,South
US-2019-159849,September,2019,2019-09-19,5.67,0.1134,Office Supplies,Fasteners,California,West
US-2019-159926,November,2019,2019-11-22,52.941,-42.223200000000006,Office Supplies,Binders,Pennsylvania,East
CA-2019-117964,December,2019,2019-12-06,16.464,2.4406,Office Supplies,Art,New Brunswick,East
US-2019-139633,December,2019,2019-12-24,5.484,-4.0216,Office Supplies,Binders,Ohio,East
US-2020-149636,January,2020,2020-01-12,29.6,9.25,Office Supplies,Paper,Colorado,West
US-2020-135391,February,2020,2020-02-11,40.784,-30.588,Furniture,Furnishings,Texas,Central
US-2020-111829,March,2020,2020-03-20,209.7,100.656,Office Supplies,Paper,Washington,West
US-2020-124541,April,2020,2020-04-10,16.548000000000002,-28.959,Office Supplies,Binders,Texas,Central
US-2020-142027,April,2020,2020-04-14,369.912,-13.8717,Furniture,Tables,California,West
US-2020-117184,May,2020,2020-05-21,14.088,4.9308,Office Supplies,Paper,Texas,Central
US-2020-156496,August,2020,2020-08-16,133.472,15.0156,Office Supplies,Appliances,Oregon,West
US-2020-159786,October,2020,2020-10-17,209.67,-13.978,Furniture,Tables,New York,East
US-2021-168046,January,2021,2021-01-28,43.12,15.092,Office Supplies,Binders,New York,East
US-2021-114013,March,2021,2021-03-15,75.057,-56.9576,Office Supplies,Binders,Pennsylvania,East
US-2021-167556,March,2021,2021-04-02,71.128,24.2939,Office Supplies,Binders,New York,East
US-2021-148698,May,2021,2021-05-07,86.352,5.397,Office Supplies,Art,Texas,Central
US-2021-164035,June,2021,2021-06-17,23.12,8.381,Office Supplies,Paper,Illinois,Central
US-2021-103037,July,2021,2021-07-29,15.712,5.6956,Office Supplies,Labels,Texas,Central
US-2021-142902,September,2021,2021-09-14,6.264,2.0358,Office Supplies,Labels,Colorado,West
US-2021-125402,September,2021,2021-10-01,44.736,4.4736,Technology,Phones,California,West
US-2021-128909,October,2021,2021-10-11,19.136,5.98,Office Supplies,Paper,Pennsylvania,East
US-2021-138478,October,2021,2021-10-26,113.22,29.4372,Office Supplies,Art,Nevada,West
US-2021-114895,November,2021,2021-11-28,12.96,6.3504,Office Supplies,Paper,New York,East
US-2021-107104,November,2021,2021-11-30,3406.664,160.3136,Furniture,Bookcases,California,West
US-2021-108455,December,2021,2021-12-08,33.87,8.8062,Office Supplies,Storage,California,West
US-2022-154760,January,2022,2022-01-13,274.491,-228.7425,Office Supplies,Binders,Pennsylvania,East
US-2022-107713,March,2022,2022-03-17,174.3,81.921,Office Supplies,Binders,Maryland,East
US-2022-111591,March,2022,2022-03-25,30.576,10.3194,Office Supplies,Binders,Washington,West
US-2022-128965,April,2022,2022-04-22,10.9,3.597,Office Supplies,Fasteners,California,West
US-2022-128832,April,2022,2022-04-27,69.98,4.8986,Technology,Accessories,Rhode Island,East
US-2022-163209,May,2022,2022-05-07,22.96,6.6584,Office Supplies,Art,California,West
US-2022-164112,June,2022,2022-07-04,1085.42,282.2092,Office Supplies,Storage,New York,East
US-2022-145429,July,2022,2022-07-25,16.34,7.6798,Office Supplies,Paper,California,West
US-2022-109253,August,2022,2022-08-22,203.52,54.9504,Office Supplies,Appliances,California,West
US-2022-132619,August,2022,2022-09-05,193.95,9.6975,Office Supplies,Storage,California,West
US-2022-159562,September,2022,2022-09-15,17.48,8.2156,Office Supplies,Envelopes,Michigan,Central
US-2022-139787,September,2022,2022-09-23,35.4,13.452,Office Supplies,Art,Georgia,South
US-2022-165841,December,2022,2022-12-28,281.97,78.9516,Technology,Phones,New Jersey,East
US-2019-116239,March,2019,2019-03-04,354.9,17.745,Office Supplies,Storage,South Carolina,South
US-2019-104759,March,2019,2019-04-04,8.134,-13.8278,Office Supplies,Binders,Illinois,Central
US-2019-105172,April,2019,2019-04-09,18.9,9.072,Office Supplies,Labels,California,West
US-2019-130673,May,2019,2019-05-22,66.96,-13.392,Office Supplies,Storage,Texas,Central
US-2019-130918,August,2019,2019-08-24,7.632,-1.8126,Office Supplies,Supplies,Florida,South
US-2019-135699,August,2019,2019-08-29,123.28,60.273599999999995,Office Supplies,Paper,California,West
US-2019-102869,September,2019,2019-09-14,135.516,-31.6204,Technology,Phones,Pennsylvania,East
US-2019-138240,October,2019,2019-10-14,15.992,-2.9985,Technology,Phones,California,West
US-2019-152562,November,2019,2019-11-08,5.64,1.6356,Office Supplies,Art,Kentucky,South
US-2019-104773,December,2019,2019-12-13,60.416,6.0416,Office Supplies,Storage,Texas,Central
US-2019-138247,December,2019,2019-12-29,992.0319999999999,68.5141,Technology,Phones,California,West
US-2020-137526,January,2020,2020-01-17,542.45,130.994,Furniture,Furnishings,California,West
US-2020-102016,September,2020,2020-09-18,20.7,9.936,Office Supplies,Labels,New York,East
US-2020-125416,November,2020,2020-11-02,447.93,49.2723,Technology,Accessories,Washington,West
US-2020-104346,December,2020,2020-12-16,58.08,-6.534,Technology,Accessories,Colorado,West
US-2021-137295,January,2021,2021-01-13,30.828,-24.6624,Office Supplies,Binders,North Carolina,South
US-2021-135923,January,2021,2021-01-28,451.136,-67.6704,Furniture,Bookcases,North Carolina,South
US-2021-138968,March,2021,2021-03-16,4.544,1.6472,Office Supplies,Binders,California,West
US-2021-120082,March,2021,2021-03-27,59.52,17.856,Office Supplies,Art,New York,East
US-2021-159415,April,2021,2021-04-22,79.12,13.846,Furniture,Furnishings,Tennessee,South
US-2021-165848,June,2021,2021-06-04,136.784,5.1294,Furniture,Bookcases,New York,East
US-2021-165848,June,2021,2021-06-04,null,0,Furniture,Furnishings,New York,East
US-2021-169922,June,2021,2021-06-17,9.616,-15.799199999999999,Office Supplies,Binders,Texas,Central
US-2021-103730,June,2021,2021-06-15,47.04,18.3456,Furniture,Furnishings,Delaware,East
US-2021-104157,July,2021,2021-07-29,65.5,32.095,Office Supplies,Paper,Mississippi,South
US-2021-105459,August,2021,2021-08-17,209.148,-66.2302,Furniture,Tables,New York,East
US-2021-151141,August,2021,2021-08-23,null,0,Technology,Phones,Michigan,Central
US-2021-156097,September,2021,2021-09-19,2.308,-3.462,Office Supplies,Binders,Illinois,Central
US-2021-109743,September,2021,2021-09-29,63.936,5.5944,Technology,Phones,Tennessee,South
US-2021-110156,November,2021,2021-11-24,100.704,-16.3644,Office Supplies,Storage,Texas,Central
US-2022-129028,April,2022,2022-04-03,127.95,21.7515,Furniture,Furnishings,South Carolina,South
US-2022-122735,April,2022,2022-04-15,29.7,13.365,Office Supplies,Binders,Rhode Island,East
US-2022-101700,April,2022,2022-04-26,18.688,7.008,Office Supplies,Envelopes,Colorado,West
US-2022-156769,May,2022,2022-05-09,54.66,18.0378,Office Supplies,Art,Virginia,South
US-2022-100748,May,2022,2022-05-20,58.48,27.4856,Office Supplies,Labels,California,West
US-2022-131618,June,2022,2022-06-20,11.664,-19.9512,Office Supplies,Binders,Illinois,Central
US-2022-145429,July,2022,2022-07-25,50.352,17.6232,Office Supplies,Binders,California,West
US-2022-118724,July,2022,2022-07-25,1626.192,121.9644,Technology,Phones,California,West
US-2022-109253,August,2022,2022-08-22,117.144,42.4647,Office Supplies,Binders,California,West
US-2022-146920,August,2022,2022-09-01,52.064,17.272,Office Supplies,Paper,Illinois,Central
US-2022-152485,September,2022,2022-09-08,16.784,-0.2098,Office Supplies,Storage,Texas,Central
US-2022-141117,October,2022,2022-10-08,22.638,-16.6012,Office Supplies,Binders,Oregon,West
US-2022-134607,October,2022,2022-10-08,22.58,5.8708,Office Supplies,Storage,New York,East
US-2022-131807,October,2022,2022-10-10,14.9,6.854,Office Supplies,Fasteners,California,West
US-2022-122770,December,2022,2022-12-18,201.04,54.2808,Furniture,Furnishings,California,West
US-2022-133431,December,2022,2022-12-21,null,0.2,Office Supplies,Binders,California,West
US-2019-168368,February,2019,2019-02-15,60.89,15.2225,Furniture,Chairs,Missouri,Central
US-2019-102988,April,2019,2019-04-09,12.96,6.3504,Office Supplies,Paper,Virginia,South
US-2019-127523,May,2019,2019-05-18,35.91,9.6957,Office Supplies,Appliances,New York,East
US-2019-109897,August,2019,2019-08-16,85.44,31.6128,Furniture,Furnishings,California,West
US-2019-111500,August,2019,2019-08-21,339.96,122.3856,Technology,Accessories,Arkansas,South
US-2019-143168,October,2019,2019-10-23,61.96,27.882,Office Supplies,Paper,Washington,West
US-2019-123323,November,2019,2019-11-12,123.144,46.179,Office Supplies,Binders,California,West
US-2019-143210,December,2019,2019-12-03,271.9,78.851,Technology,Phones,Massachusetts,East
US-2020-113110,March,2020,2020-03-23,33.36,8.6736,Office Supplies,Supplies,California,West
US-2020-105599,September,2020,2020-09-07,13.96,0.2792,Office Supplies,Storage,New York,East
US-2020-102582,September,2020,2020-09-19,1056.86,306.4894,Furniture,Chairs,Alabama,South
US-2020-134747,October,2020,2020-10-17,399.67999999999995,106.5564,Technology,Phones,Indiana,Central
US-2020-113145,November,2020,2020-11-05,259.7,106.477,Furniture,Furnishings,New York,East
US-2020-130890,November,2020,2020-11-06,1038.84,51.942,Furniture,Tables,California,West
US-2020-162964,November,2020,2020-11-18,223.888,69.965,Office Supplies,Envelopes,Texas,Central
US-2020-156867,November,2020,2020-11-17,102.36,-3.8385,Furniture,Furnishings,Colorado,West
US-2020-130974,November,2020,2020-11-29,38.97,4.6764,Furniture,Furnishings,Massachusetts,East
US-2020-117415,December,2020,2020-12-31,212.058,-15.147,Furniture,Chairs,Texas,Central
US-2021-121755,January,2021,2021-01-20,90.57,11.7741,Technology,Accessories,California,West
US-2021-110898,March,2021,2021-03-12,1.728,-2.7648,Office Supplies,Binders,Illinois,Central
US-2021-150889,March,2021,2021-03-22,11.992,0.8994,Technology,Phones,Illinois,Central
US-2021-134789,April,2021,2021-04-15,159.92,31.984,Furniture,Furnishings,Arkansas,South
US-2021-132304,June,2021,2021-06-18,1115.17,334.551,Furniture,Tables,Washington,West
US-2021-147417,July,2021,2021-07-27,1439.976,191.9968,Technology,Copiers,Ohio,East
US-2021-124667,November,2021,2021-11-16,83.36,20.84,Office Supplies,Storage,New York,East
US-2021-105746,December,2021,2022-01-01,170.786,0,Furniture,Chairs,Pennsylvania,East
US-2022-158512,January,2022,2022-01-17,37.68,15.8256,Furniture,Furnishings,District of Columbia,East
US-2022-160143,March,2022,2022-04-07,29.7,8.019,Office Supplies,Supplies,California,West
US-2022-132682,June,2022,2022-06-10,381.576,28.6182,Technology,Phones,Texas,Central
US-2022-116988,June,2022,2022-06-29,19.44,9.3312,Office Supplies,Paper,Washington,West
US-2022-126067,August,2022,2022-09-03,35.168,11.4296,Technology,Phones,Washington,West
US-2022-141138,November,2022,2022-11-16,111.79,43.5981,Technology,Accessories,California,West
US-2022-134978,November,2022,2022-11-15,15.92,5.373,Office Supplies,Binders,New York,East
US-2022-165204,November,2022,2022-11-16,null,0.2,Office Supplies,Paper,Tennessee,South
US-2022-108294,December,2022,2022-12-10,34.5,15.525,Office Supplies,Binders,Nebraska,Central
US-2019-127614,February,2019,2019-02-15,1256.22,75.3732,Furniture,Tables,Virginia,South
US-2019-138436,March,2019,2019-03-30,66.3,8.619,Technology,Accessories,California,West
US-2019-127166,May,2019,2019-05-23,56.064,21.024,Office Supplies,Envelopes,Texas,Central
US-2019-154963,June,2019,2019-06-27,1023.9879999999999,-4.8588,Furniture,Chairs,Pennsylvania,East
US-2019-163552,July,2019,2019-07-15,854.94,213.735,Furniture,Chairs,New Jersey,East
US-2019-106971,September,2019,2019-09-08,475.944,95.1888,Technology,Accessories,Illinois,Central
US-2019-134614,September,2019,2019-09-25,617.7,-407.682,Furniture,Tables,Illinois,Central
US-2019-123519,December,2019,2019-12-21,2.624,0.2952,Office Supplies,Art,Ohio,East
US-2019-126802,December,2019,2020-01-05,38.976,-50.6688,Furniture,Furnishings,Illinois,Central
US-2020-116092,February,2020,2020-02-18,32.8,15.744,Office Supplies,Paper,California,West
US-2020-102316,March,2020,2020-03-03,184.752,-20.7846,Furniture,Chairs,California,West
US-2020-145457,March,2020,2020-03-27,46.9,13.132,Furniture,Furnishings,Washington,West
US-2020-106257,April,2020,2020-04-17,241.568,-15.098,Furniture,Tables,California,West
US-2020-151253,April,2020,2020-04-26,64.14,16.6764,Office Supplies,Art,California,West
US-2020-163237,August,2020,2020-08-09,25.06,11.7782,Office Supplies,Labels,Virginia,South
US-2020-168564,August,2020,2020-08-08,13.888,4.9602,Office Supplies,Binders,California,West
US-2020-113740,August,2020,2020-08-28,14.91,4.6221,Furniture,Furnishings,New York,East
US-2020-111514,August,2020,2020-09-02,1552.831,200.9546,Furniture,Bookcases,California,West
US-2020-139738,September,2020,2020-09-29,128.744,12.8744,Office Supplies,Art,Illinois,Central
US-2020-168207,November,2020,2020-11-06,129.44,45.304,Office Supplies,Binders,California,West
US-2021-117037,May,2021,2021-05-20,22.608,-10.1736,Furniture,Furnishings,Illinois,Central
US-2021-155978,August,2021,2021-08-01,1039.728,90.9762,Technology,Phones,California,West
US-2021-132094,August,2021,2021-09-02,47.984,13.1956,Technology,Accessories,Pennsylvania,East
US-2021-116526,September,2021,2021-09-05,80.02000000000001,38.2228,Office Supplies,Binders,Michigan,Central
US-2021-165918,September,2021,2021-09-14,81.98,40.1702,Office Supplies,Paper,Washington,West
US-2021-128811,September,2021,2021-09-16,20.704,7.764,Office Supplies,Binders,Washington,West
US-2021-105732,September,2021,2021-09-18,413.82,101.139,Office Supplies,Storage,Nebraska,Central
US-2021-141586,October,2021,2021-10-20,18.16,6.583,Office Supplies,Binders,California,West
