order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
2,2,August,Friday,12,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,November,Monday,11,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,October,Thursday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,July,Tuesday,18,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,October,Friday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,November,Sunday,19,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,December,Monday,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,September,Wednesday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,July,Friday,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,September,Monday,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,September,Saturday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,July,Monday,20,37.0,37.0,L,Veggie,The Five Cheese Pizza
3,3,August,Tuesday,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,2,September,Tuesday,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,July,Friday,12,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,November,Saturday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,November,Sunday,12,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,December,Thursday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,December,Thursday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,December,Sunday,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,December,Tuesday,12,33.0,33.0,M,Veggie,The Spinach Pesto Pizza
3,3,December,Friday,17,62.25,62.25,L,Supreme,The Pepper Salami Pizza
2,2,December,Monday,12,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,December,Wednesday,11,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,December,Monday,16,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,December,Saturday,18,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,December,Friday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,November,Thursday,11,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
2,2,August,Saturday,12,32.5,32.5,M,Supreme,The Calabrese Pizza
2,2,January,Sunday,19,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,February,Tuesday,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,May,Friday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,2,March,Friday,13,23.65,47.3,S,Supreme,The Brie Carre Pizza
2,3,February,Wednesday,20,24.0,36.0,S,Classic,The Big Meat Pizza
4,4,June,Monday,12,74.0,74.0,L,Veggie,The Five Cheese Pizza
4,4,April,Monday,17,42.0,42.0,S,Classic,The Hawaiian Pizza
1,1,January,Friday,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
5,5,January,Thursday,13,103.75,103.75,L,Chicken,The California Chicken Pizza
1,1,March,Monday,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,March,Monday,11,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,March,Saturday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,April,Sunday,19,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,May,Monday,16,16.25,16.25,M,Supreme,The Sicilian Pizza
3,3,February,Thursday,12,36.0,36.0,S,Classic,The Big Meat Pizza
3,3,January,Saturday,20,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
2,2,March,Monday,19,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,March,Monday,13,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,June,Tuesday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,January,Tuesday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,January,Tuesday,21,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,May,Saturday,16,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,June,Tuesday,12,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,May,Sunday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,February,Friday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,February,Sunday,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,February,Monday,21,12.0,12.0,S,Classic,The Big Meat Pizza
3,3,March,Thursday,13,36.75,36.75,S,Supreme,The Sicilian Pizza
3,3,January,Tuesday,14,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,April,Monday,13,16.0,16.0,M,Classic,The Greek Pizza
1,1,January,Saturday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
3,3,June,Thursday,13,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,February,Wednesday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,January,Tuesday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,January,Sunday,13,32.0,32.0,M,Classic,The Classic Deluxe Pizza
3,3,April,Monday,13,38.25,38.25,S,Chicken,The Thai Chicken Pizza
1,1,January,Wednesday,14,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,March,Saturday,22,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,February,Tuesday,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,February,Thursday,11,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,April,Friday,16,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,January,Saturday,22,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,February,Wednesday,11,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,March,Monday,12,51.0,51.0,XL,Classic,The Greek Pizza
2,2,June,Monday,12,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,August,Tuesday,12,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,December,Friday,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,August,Thursday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
3,3,November,Monday,20,62.25,62.25,L,Chicken,The California Chicken Pizza
2,2,July,Thursday,12,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,September,Sunday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,July,Sunday,21,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,September,Sunday,21,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,July,Friday,15,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
4,4,August,Friday,18,83.0,83.0,L,Chicken,The Southwest Chicken Pizza
1,1,July,Sunday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,September,Wednesday,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,October,Thursday,12,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,July,Wednesday,15,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
9,10,July,Thursday,12,108.0,120.0,S,Classic,The Big Meat Pizza
2,2,August,Sunday,18,24.0,24.0,S,Classic,The Big Meat Pizza
2,3,November,Saturday,12,24.0,36.0,S,Classic,The Big Meat Pizza
1,1,December,Wednesday,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,October,Saturday,20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,November,Sunday,17,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
2,2,August,Wednesday,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,June,Friday,12,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,July,Saturday,23,20.75,20.75,L,Supreme,The Spicy Italian Pizza
3,3,August,Thursday,11,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,September,Saturday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,October,Saturday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,September,Tuesday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
5,5,July,Thursday,16,103.75,103.75,L,Chicken,The Thai Chicken Pizza
2,3,July,Friday,15,37.0,55.5,L,Veggie,The Five Cheese Pizza
2,2,August,Tuesday,13,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,August,Saturday,22,12.5,12.5,S,Supreme,The Pepper Salami Pizza
3,3,August,Monday,12,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,November,Saturday,18,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,November,Friday,19,51.0,51.0,XL,Classic,The Greek Pizza
3,3,August,Sunday,16,70.94999999999999,70.94999999999999,S,Supreme,The Brie Carre Pizza
1,1,July,Saturday,19,12.0,12.0,S,Classic,The Greek Pizza
1,1,October,Friday,17,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,September,Monday,13,12.0,12.0,S,Veggie,The Mexicana Pizza
2,2,November,Wednesday,12,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
2,2,October,Thursday,20,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,September,Wednesday,16,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,September,Sunday,19,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,September,Saturday,15,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,November,Sunday,11,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,November,Thursday,13,32.0,32.0,M,Veggie,The Mexicana Pizza
2,2,December,Friday,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,December,Monday,12,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,December,Thursday,22,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,3,October,Saturday,12,30.5,45.75,L,Classic,The Pepperoni Pizza
1,1,April,Saturday,18,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,June,Saturday,14,32.0,32.0,M,Veggie,The Mediterranean Pizza
2,2,June,Friday,15,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,January,Wednesday,11,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,May,Tuesday,22,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,June,Thursday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,May,Monday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,April,Wednesday,15,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
2,2,March,Saturday,20,32.0,32.0,M,Classic,The Greek Pizza
2,2,April,Wednesday,12,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,March,Tuesday,20,12.5,12.5,M,Classic,The Pepperoni Pizza
3,3,March,Tuesday,22,61.5,61.5,L,Classic,The Italian Capocollo Pizza
2,2,May,Friday,19,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,March,Wednesday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,February,Tuesday,11,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,January,Wednesday,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,February,Wednesday,19,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,June,Thursday,18,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
3,3,March,Monday,14,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,March,Tuesday,14,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,March,Wednesday,14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,May,Sunday,12,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Saturday,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,March,Saturday,17,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,February,Saturday,15,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,May,Sunday,19,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
5,5,March,Sunday,16,60.0,60.0,S,Classic,The Big Meat Pizza
1,1,January,Saturday,15,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,May,Friday,15,16.5,16.5,L,Classic,The Hawaiian Pizza
4,4,April,Thursday,17,48.0,48.0,S,Classic,The Big Meat Pizza
2,2,March,Saturday,20,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,May,Monday,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Saturday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,May,Thursday,17,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,January,Thursday,20,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,January,Tuesday,16,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,February,Friday,19,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,June,Wednesday,18,33.5,33.5,M,Chicken,The Thai Chicken Pizza
2,2,July,Sunday,13,37.0,37.0,L,Veggie,The Five Cheese Pizza
2,2,November,Sunday,17,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,September,Wednesday,17,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,October,Saturday,20,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
2,2,November,Friday,18,21.0,21.0,S,Classic,The Hawaiian Pizza
2,3,July,Sunday,13,32.5,48.75,M,Supreme,The Sicilian Pizza
3,3,November,Thursday,14,37.5,37.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,December,Thursday,16,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,September,Saturday,20,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,October,Friday,16,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,2,November,Sunday,20,20.25,40.5,L,Veggie,The Mediterranean Pizza
2,2,November,Monday,12,33.0,33.0,M,Supreme,The Spicy Italian Pizza
3,3,July,Saturday,17,50.25,50.25,M,Chicken,The Thai Chicken Pizza
3,3,December,Thursday,13,60.75,60.75,L,Supreme,The Sicilian Pizza
3,3,November,Thursday,19,62.25,62.25,L,Supreme,The Spicy Italian Pizza
3,3,July,Saturday,16,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,September,Thursday,12,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,December,Saturday,19,16.5,16.5,L,Classic,The Hawaiian Pizza
7,8,September,Wednesday,13,84.0,96.0,S,Classic,The Big Meat Pizza
2,2,October,Saturday,12,32.0,32.0,M,Veggie,The Green Garden Pizza
5,5,November,Monday,12,101.25,101.25,L,Veggie,The Mexicana Pizza
3,3,October,Saturday,18,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,November,Wednesday,13,20.25,20.25,L,Supreme,The Sicilian Pizza
4,4,November,Sunday,18,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,August,Monday,13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
3,3,November,Monday,15,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
1,1,August,Sunday,14,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,September,Friday,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,August,Wednesday,14,12.75,12.75,S,Chicken,The California Chicken Pizza
4,4,October,Saturday,19,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,September,Wednesday,17,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,July,Saturday,12,32.0,32.0,M,Veggie,The Mediterranean Pizza
1,1,September,Monday,20,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,September,Wednesday,14,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,November,Friday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,October,Thursday,12,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,November,Sunday,18,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,October,Saturday,21,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,November,Friday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,December,Thursday,18,32.0,32.0,M,Classic,The Napolitana Pizza
1,1,December,Thursday,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,December,Thursday,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,December,Thursday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,December,Thursday,19,41.5,41.5,L,Chicken,The California Chicken Pizza
4,4,December,Sunday,12,83.0,83.0,L,Chicken,The Barbecue Chicken Pizza
1,1,December,Sunday,12,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,December,Friday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
3,4,October,Friday,18,36.0,48.0,S,Classic,The Big Meat Pizza
1,1,October,Tuesday,21,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,August,Monday,16,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,April,Friday,21,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,June,Tuesday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,April,Sunday,17,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,February,Thursday,17,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,January,Wednesday,12,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,April,Thursday,20,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,May,Wednesday,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,April,Thursday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,January,Friday,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,January,Tuesday,18,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,January,Thursday,19,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,May,Tuesday,16,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,February,Wednesday,16,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,March,Friday,21,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,February,Saturday,19,37.0,37.0,L,Veggie,The Five Cheese Pizza
2,2,March,Friday,20,21.0,21.0,S,Classic,The Hawaiian Pizza
3,3,February,Sunday,15,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,March,Thursday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,March,Saturday,19,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,April,Tuesday,20,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,June,Wednesday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,February,Saturday,18,25.5,25.5,XL,Classic,The Greek Pizza
2,2,April,Monday,17,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,May,Monday,14,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,May,Friday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,April,Saturday,13,51.0,51.0,XL,Classic,The Greek Pizza
1,1,February,Sunday,21,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,April,Saturday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,June,Thursday,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,May,Tuesday,16,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,November,Thursday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,October,Sunday,17,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,December,Saturday,14,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,October,Thursday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,August,Saturday,21,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,September,Wednesday,16,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,September,Tuesday,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,October,Saturday,12,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,September,Tuesday,12,25.0,25.0,S,Supreme,The Pepper Salami Pizza
2,2,September,Tuesday,11,32.0,32.0,M,Classic,The Classic Deluxe Pizza
5,6,July,Thursday,12,103.75,124.5,L,Chicken,The California Chicken Pizza
2,2,October,Tuesday,14,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,October,Saturday,18,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,November,Saturday,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,December,Thursday,15,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,December,Sunday,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,June,Saturday,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,July,Thursday,16,33.0,33.0,M,Supreme,The Pepper Salami Pizza
2,2,September,Friday,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,September,Tuesday,20,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,June,Tuesday,20,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,July,Saturday,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,3,December,Wednesday,17,40.5,60.75,L,Supreme,The Sicilian Pizza
1,1,July,Monday,14,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,August,Tuesday,12,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,July,Monday,11,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,July,Tuesday,17,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,July,Friday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,October,Friday,13,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
2,2,August,Tuesday,18,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,November,Saturday,22,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,August,Wednesday,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,September,Sunday,12,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,September,Wednesday,15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,August,Wednesday,13,18.5,18.5,L,Veggie,The Five Cheese Pizza
5,5,November,Saturday,19,80.0,80.0,M,Classic,The Classic Deluxe Pizza
2,2,August,Saturday,20,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
1,1,August,Thursday,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,June,Friday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,December,Tuesday,18,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,September,Saturday,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,December,Sunday,12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,December,Monday,21,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,December,Friday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,December,Sunday,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,July,Friday,17,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,June,Monday,15,16.75,16.75,M,Chicken,The California Chicken Pizza
3,3,March,Tuesday,15,36.0,36.0,S,Classic,The Classic Deluxe Pizza
3,3,May,Friday,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,March,Thursday,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,March,Saturday,14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,February,Monday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,June,Wednesday,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,January,Sunday,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,January,Wednesday,20,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,June,Thursday,12,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,March,Friday,20,16.25,16.25,M,Supreme,The Sicilian Pizza
4,4,January,Friday,13,64.0,64.0,M,Classic,The Classic Deluxe Pizza
1,1,March,Monday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,May,Sunday,19,32.0,32.0,M,Classic,The Classic Deluxe Pizza
4,4,January,Sunday,14,50.0,50.0,M,Classic,The Pepperoni Pizza
1,1,May,Sunday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,June,Sunday,18,32.0,32.0,M,Classic,The Classic Deluxe Pizza
3,3,June,Monday,18,48.75,48.75,M,Supreme,The Sicilian Pizza
2,2,April,Thursday,12,41.0,41.0,L,Classic,The Classic Deluxe Pizza
2,2,January,Thursday,13,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,March,Tuesday,21,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,May,Monday,16,83.0,83.0,L,Chicken,The Barbecue Chicken Pizza
1,1,April,Friday,22,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Thursday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,June,Thursday,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,June,Sunday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,January,Thursday,12,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,June,Tuesday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,September,Wednesday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,September,Thursday,20,12.5,12.5,M,Classic,The Pepperoni Pizza
3,3,September,Friday,12,62.25,62.25,L,Chicken,The California Chicken Pizza
2,2,October,Friday,13,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,September,Sunday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
3,3,November,Friday,16,50.25,50.25,M,Chicken,The Southwest Chicken Pizza
1,1,July,Thursday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,July,Friday,21,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,October,Sunday,14,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,September,Thursday,19,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,October,Wednesday,14,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,June,Monday,14,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,August,Sunday,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
